Date,AMXB.MX,AXIA3.SA,BBAS3.SA,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CIB,FEMSAUBD.MX,GCARSOA1.MX,GGB,ISA.CL,PAC,PBR,RENT3.SA,SCCO,SQM,VALE,VIV,WALMEX.MX,WEGE3.SA
2006-04-06,5.735435962677002,12.90437126159668,2.798853635787964,7.453603744506836,6.486381530761719,24.14982414245605,728.4325561523438,11.791661262512209,21.588987350463867,5.675827026367188,3.2864277362823486,3111.82568359375,12.030850410461426,4.999369621276856,2.4622366428375244,6.044491291046143,5.519450664520264,4.118365287780762,5.432164669036865,9.019855499267578,0.7937714457511902
2006-04-07,5.554318904876709,13.130762100219728,2.872506856918335,7.342055320739746,6.435536861419678,23.88763999938965,722.9553833007812,11.31105899810791,21.078453063964844,5.675827026367188,3.200647592544556,2985.942626953125,12.069411277770996,4.919343948364258,2.449413061141968,5.907069683074951,5.424402713775635,4.027398109436035,5.401046276092529,8.859756469726562,0.7937714457511902
2006-04-10,5.563371181488037,12.111994743347168,2.788332223892212,7.2933759689331055,6.341108798980713,24.092269897460938,719.3956298828125,11.168917655944824,21.205549240112305,5.675827026367188,3.2167322635650635,2985.942626953125,11.992292404174805,4.874944686889648,2.436590671539306,5.982325077056885,5.3293561935424805,3.9885292053222656,5.361038684844971,9.089335441589355,0.7937714457511902
2006-04-11,5.493942260742188,11.953523635864258,2.788332223892212,7.305544376373291,6.181312084197998,23.542320251464844,698.3094482421875,11.226449966430664,20.766101837158203,5.675827026367188,3.2502386569976807,3021.190673828125,11.460159301757812,4.877139568328857,2.4301772117614746,5.826583862304688,5.266472816467285,3.959586381912232,5.387712001800537,9.179954528808594,0.7937714457511902
2006-04-12,5.493942260742188,12.33838939666748,2.793593168258667,7.3339409828186035,6.304791450500488,23.25455474853516,701.0479736328125,11.524290084838867,21.03106117248535,5.675827026367188,3.309212446212769,3046.36572265625,11.371467590332031,4.873851299285889,2.4237656593322754,5.961389064788818,5.323596954345703,3.9852216243743896,5.485507965087891,9.071207046508787,0.7937714457511902
2006-04-13,5.493942260742188,11.953523635864258,2.7357213497161865,7.3339409828186035,6.365805625915527,23.25455474853516,710.906494140625,11.55813217163086,21.03106117248535,5.388171672821045,3.3172547817230225,3021.190673828125,11.317485809326172,4.869465351104736,2.385291814804077,6.037948131561279,5.280394077301025,4.007380962371826,5.338812828063965,9.071207046508787,0.7937714457511902
2006-04-17,5.584504127502441,11.772406578063965,2.7409820556640625,7.522147655487059,6.39486026763916,23.296123504638672,712.0017700195312,11.409217834472656,21.28094482421875,5.388171672821045,3.3748881816864014,3011.1201171875,11.363757133483888,4.9659342765808105,2.4109408855438232,6.183874130249023,5.347598075866699,4.065921306610107,5.405492305755615,9.034960746765137,0.7937714457511902
2006-04-18,5.644875526428223,12.372349739074709,2.838311195373535,7.368716716766357,6.500908851623535,23.830087661743164,734.45703125,11.524290084838867,21.087072372436523,5.388171672821045,3.479431867599488,3006.083740234375,11.606690406799316,5.265752792358398,2.5975325107574463,6.543780326843262,5.327915668487549,4.2164483070373535,5.483284950256348,8.94433879852295,0.7937714457511902
2006-04-19,5.690155029296875,12.415363311767578,2.941427230834961,7.2746148109436035,6.410665035247803,24.10825729370117,733.9642333984375,11.28737735748291,20.96212577819824,5.388171672821045,3.4941742420196533,3006.083740234375,11.71080207824707,5.391820430755615,2.661011219024658,6.522186756134033,5.321194171905518,4.207250118255615,5.478840827941895,9.189017295837402,0.7937714457511902
2006-04-20,5.750529766082764,12.290847778320312,3.009293794631958,7.27256965637207,6.463482856750488,23.513547897338867,742.1248779296875,11.388906478881836,21.03752326965332,5.388171672821045,3.4325225353240967,3061.473388671875,11.818769454956056,5.310149192810059,2.956609010696411,6.248004913330078,5.246789932250977,4.135331153869629,5.407715320587158,9.56358528137207,0.7937714457511902
2006-04-21,5.850144863128662,12.290847778320312,3.009293794631958,7.284844398498535,6.514791965484619,23.47837448120117,744.8633422851562,11.426141738891602,21.2723331451416,5.388171672821045,3.4680404663085938,3061.473388671875,11.89974594116211,5.455401420593262,2.956609010696411,6.455443382263184,5.351916790008545,4.3259992599487305,5.494400501251221,9.515254974365234,0.7937714457511902
